Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
suit,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
wave,7,0.4166666666666667,0.309958735506241,1,2026-06-29,2026-06-29,0.1473139127471974,-0.1473139127471974,0.1473139127471974
cool,19,0.6547619047619048,0.20648600416342108,4,2026-06-08,2026-06-29,0.14640921281248623,-0.14640921281248623,0.14640921281248623
experts,12,0.5238095238095238,0.0423893528119553,4,2026-06-08,2026-07-06,0.14527862282089335,-0.14527862282089335,0.14527862282089335
accessories,8,0.42857142857142855,0.2894032248467901,2,2026-06-15,2026-06-29,0.14285714285714285,-0.14285714285714285,0.14285714285714285
news,8,0.42857142857142855,0.21664763590131172,2,2026-06-22,2026-06-29,0.14285714285714285,-0.14285714285714285,0.14285714285714285
trendy,8,0.42857142857142855,0.2894032248467901,2,2026-06-15,2026-06-29,0.14285714285714285,-0.14285714285714285,0.14285714285714285
wardrobe,14,0.5476190476190477,0.22294084776106562,3,2026-06-15,2026-06-29,0.14139463009963588,-0.14139463009963588,0.14139463009963588
sneakers,7,0.39285714285714285,0.2535477035890124,2,2026-06-22,2026-06-29,0.13889597487592897,-0.13889597487592897,0.13889597487592897
casual,10,0.4523809523809524,0.18415028667845135,3,2026-06-15,2026-06-29,0.1363979892137502,-0.1363979892137502,0.1363979892137502
know,20,0.6190476190476191,0.5190083817574701,2,2026-05-18,2026-06-29,0.13508726538418578,-0.13508726538418578,0.13508726538418578
biggest,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
brands,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
chic,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
chicer,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
dior,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
featuring,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
fuchsia,6,0.35714285714285715,0.309958735506241,1,2026-06-29,2026-06-29,0.13498731178900972,-0.13498731178900972,0.13498731178900972
